mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_penalty,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.015622282028198242,0.0009137914836109199,0.002520179748535156,0.0005281874340549815,0.01,l1,saga,"{'C': 0.01, 'penalty': 'l1', 'solver': 'saga'}",0.7624257348342715,0.7024906890130354,0.7056866658839185,0.6551589012108625,0.7561642765034583,0.7163852534891092,0.03939106880117884,8
0.005813217163085938,0.004666479247345868,0.001979351043701172,0.0001487031031831812,0.01,l2,saga,"{'C': 0.01, 'penalty': 'l2', 'solver': 'saga'}",0.8437316830135595,0.7925902441901617,0.805329879508615,0.8562443845462713,0.8436950490406783,0.8283182480598572,0.02473396221269184,7
0.005138492584228516,0.0012542320984445174,0.002025413513183594,0.0001888190493949939,0.1,l1,saga,"{'C': 0.1, 'penalty': 'l1', 'solver': 'saga'}",0.8748826474730087,0.8177308206519601,0.8247535596933186,0.8937458494472441,0.8436950490406783,0.850961585261242,0.029143292019289876,1
0.003858613967895508,0.000581646278307459,0.0020986080169677736,0.00030718460390782984,0.1,l2,saga,"{'C': 0.1, 'penalty': 'l2', 'solver': 'saga'}",0.8375,0.8180457435535147,0.81203007518797,0.8687448728465956,0.83739837398374,0.8347438131143642,0.019826521329373088,6
0.024072694778442382,0.0026097682777182665,0.0022195816040039063,0.00030209621418258087,1.0,l1,saga,"{'C': 1.0, 'penalty': 'l1', 'solver': 'saga'}",0.8625,0.8183025392844548,0.81203007518797,0.8812453611469199,0.83739837398374,0.8422952699206169,0.026233388837583006,2
0.0039615631103515625,0.0007030841089639787,0.001983022689819336,0.00032803147870389695,1.0,l2,saga,"{'C': 1.0, 'penalty': 'l2', 'solver': 'saga'}",0.8562331483724748,0.8183025392844548,0.81203007518797,0.8749804656977652,0.83739837398374,0.839788920505281,0.02343838845642581,5
0.14335403442382813,0.0023959908462139446,0.0021170616149902345,0.00025763051408225307,10.0,l1,saga,"{'C': 10.0, 'penalty': 'l1', 'solver': 'saga'}",0.8625,0.8183025392844548,0.81203007518797,0.8812453611469199,0.83739837398374,0.8422952699206169,0.026233388837583006,2
0.0033145904541015624,0.00019259491188708112,0.0016974925994873047,5.288603479723371e-05,10.0,l2,saga,"{'C': 10.0, 'penalty': 'l2', 'solver': 'saga'}",0.8625,0.8183025392844548,0.81203007518797,0.8812453611469199,0.83739837398374,0.8422952699206169,0.026233388837583006,2
